campaign_id,sku_id,weight
CAMP0034,SKU00527,0.8516463341525892
CAMP0034,SKU00597,0.47428232084141664
CAMP0034,SKU00321,0.3873034201662091
CAMP0034,SKU02505,0.9716225387581781
CAMP0034,SKU02485,0.21364726586071903
CAMP0034,SKU00262,0.945111635101325
CAMP0034,SKU01834,0.7822707743135002
CAMP0034,SKU01041,0.46644877514508176
CAMP0034,SKU02742,0.4422368180007581
CAMP0034,SKU02281,0.7463176867721903
CAMP0034,SKU01030,0.7315127875660868
CAMP0034,SKU01382,0.11613335736365538
CAMP0034,SKU00466,0.06181644446663448
CAMP0034,SKU01970,0.2508023931301582
CAMP0035,SKU00363,0.9842843860422928
CAMP0035,SKU00200,0.3240874592137719
CAMP0035,SKU01198,0.15625124694686154
CAMP0035,SKU02231,0.1238494012995639
CAMP0035,SKU02161,0.789681819757266
CAMP0035,SKU02420,0.5333865794249075
CAMP0035,SKU01271,0.48201362834604355
CAMP0036,SKU02406,0.44271106368951096
CAMP0036,SKU01890,0.024683699635637768
CAMP0036,SKU02737,0.6076451271269554
CAMP0036,SKU00493,0.8027152037213696
CAMP0036,SKU01871,0.9755534498268844
CAMP0036,SKU00336,0.7873065387899537
CAMP0036,SKU02003,0.8994398353442808
CAMP0036,SKU01222,0.7535855073640626
CAMP0036,SKU01747,0.9905089222008926
CAMP0036,SKU01770,0.7717717564978183
CAMP0036,SKU01946,0.8802765659446004
CAMP0036,SKU02773,0.19924297814475433
CAMP0036,SKU00361,0.2916303726324214
CAMP0036,SKU01347,0.9284450172050336
CAMP0036,SKU02451,0.09487384629750573
CAMP0036,SKU00955,0.8214602724680251
CAMP0036,SKU02276,0.2424836895419742
CAMP0036,SKU02396,0.9613222296894902
CAMP0036,SKU01442,0.6794031796283198
CAMP0037,SKU02612,0.2855038864306799
CAMP0037,SKU00104,0.8722839104782946
CAMP0037,SKU01906,0.43633855163289414
CAMP0037,SKU00477,0.7559035485015605
CAMP0037,SKU01643,0.13191659071003603
CAMP0037,SKU00408,0.2170807521177408
CAMP0037,SKU02172,0.7293500336208475
CAMP0037,SKU01211,0.8079273921109409
CAMP0037,SKU00412,0.7959136833659445
CAMP0037,SKU00098,0.5721664067528955
CAMP0037,SKU01532,0.6654088206192391
CAMP0037,SKU00323,0.9565968731361723
CAMP0037,SKU01272,0.43523769836035475
CAMP0037,SKU01720,0.040517535883143
CAMP0037,SKU00275,0.8886527216189779
CAMP0038,SKU00659,0.8222196460553339
CAMP0038,SKU01384,0.6379654124076765
CAMP0038,SKU01053,0.013989294314888823
CAMP0038,SKU01664,0.9302751490377275
CAMP0038,SKU01177,0.5443601346120979
CAMP0038,SKU01453,0.8051868683643527
CAMP0038,SKU02898,0.3731646650887397
CAMP0038,SKU00355,0.5646774046675269
CAMP0038,SKU02490,0.09881631647799793
CAMP0038,SKU03069,0.6916602509807012
CAMP0039,SKU01314,0.4767171340798855
CAMP0039,SKU00786,0.8269250722045635
CAMP0039,SKU01176,0.10339422015546418
CAMP0039,SKU01753,0.5817640796757069
CAMP0039,SKU02126,0.4166660166950542
CAMP0039,SKU02648,0.7133060287474199
CAMP0039,SKU02021,0.27352649631702686
CAMP0039,SKU00039,0.6510677098484452
CAMP0039,SKU02384,0.2408038724669942
CAMP0039,SKU02790,0.8219544853069377
CAMP0039,SKU01074,0.7191353763065125
CAMP0040,SKU02702,0.5743895739628053
CAMP0040,SKU01618,0.9162792845599815
CAMP0040,SKU01617,0.3983156750195417
CAMP0040,SKU01850,0.20833656013598667
CAMP0040,SKU02282,0.03859163821035494
CAMP0040,SKU00158,0.1617761195079045
CAMP0040,SKU00801,0.42899677151709015
CAMP0040,SKU00831,0.7364766878265847
CAMP0040,SKU00105,0.17883979734782285
CAMP0040,SKU00820,0.3279528955754646
CAMP0040,SKU00836,0.589691757802031
CAMP0040,SKU01378,0.6330400429299725
CAMP0040,SKU02775,0.11510045585514594
CAMP0040,SKU02023,0.9651560414812013
CAMP0040,SKU01250,0.8174502896058388
CAMP0040,SKU00482,0.7271143194549509
CAMP0040,SKU00251,0.8270487917311131
CAMP0040,SKU01302,0.4902071702503098
CAMP0040,SKU01814,0.9632274858043955
CAMP0040,SKU00363,0.12801566427694677
CAMP0040,SKU01199,0.0003462557397587718
CAMP0040,SKU00935,0.9353937570095073
CAMP0040,SKU01050,0.8915069600449419
CAMP0040,SKU00666,0.18504229545525286
CAMP0040,SKU00999,0.7693587940301322
CAMP0040,SKU01349,0.6614879928960216
CAMP0041,SKU01173,0.7782336707049426
CAMP0041,SKU00278,0.37190916372919647
CAMP0041,SKU01155,0.7681522061441445
CAMP0041,SKU00176,0.3231760855402017
CAMP0041,SKU02904,0.006843473831376179
CAMP0041,SKU02953,0.8724751137768876
CAMP0041,SKU01790,0.9128655168673347
CAMP0041,SKU02968,0.18213664542947672
CAMP0041,SKU01153,0.14260248011589727
CAMP0041,SKU02866,0.6589239056756327
CAMP0041,SKU00292,0.2594959210943495
CAMP0041,SKU00746,0.6659962007871136
CAMP0041,SKU01653,0.15997077535031468
CAMP0041,SKU01076,0.355988817962557
CAMP0041,SKU01315,0.3038385502320854
CAMP0041,SKU01927,0.42063974675574156
CAMP0041,SKU01611,0.6965347113975732
CAMP0041,SKU00001,0.6225222072330925
CAMP0041,SKU01109,0.9910559728427993
CAMP0041,SKU01074,0.41876708311635313
CAMP0041,SKU01627,0.4218477106148262
CAMP0041,SKU01596,0.1360632137074974
CAMP0041,SKU01509,0.43204733538498585
CAMP0041,SKU02440,0.965756248893081
CAMP0041,SKU02150,0.09142689578912311
CAMP0042,SKU00146,0.2836039428798519
CAMP0042,SKU01009,0.4431742766359257
CAMP0042,SKU00206,0.7046319523510572
CAMP0042,SKU02270,0.8283000909617649
CAMP0042,SKU00196,0.860679685732999
CAMP0042,SKU00752,0.07728175320290964
CAMP0042,SKU02156,0.40014091540194874
CAMP0042,SKU01338,0.590768027662687
CAMP0042,SKU02088,0.8248061746103434
CAMP0042,SKU00977,0.131875410026846
CAMP0042,SKU01752,0.9023957374714157
CAMP0042,SKU02534,0.05813030405141206
CAMP0042,SKU02412,0.08355716373678712
CAMP0042,SKU02069,0.26170956267009626
CAMP0042,SKU00636,0.36630341019990253
CAMP0042,SKU00151,0.7820456689739971
CAMP0042,SKU02468,0.3507273859747664
CAMP0042,SKU00502,0.45352844525338964
CAMP0042,SKU01086,0.41579888393358944
CAMP0043,SKU02447,0.5201893337757073
CAMP0043,SKU02621,0.10426956194252557
CAMP0043,SKU02768,0.6598367965379384
CAMP0043,SKU00705,0.11439809246155108
CAMP0043,SKU02947,0.28857935985480354
CAMP0043,SKU00343,0.3034487282073677
CAMP0043,SKU02271,0.01660135604123647
CAMP0043,SKU00335,0.8455743645742511
CAMP0043,SKU02530,0.37019876129953266
CAMP0043,SKU00913,0.027961192891351683
CAMP0043,SKU00114,0.06711906386108568
CAMP0043,SKU01585,0.2053093288315465
CAMP0044,SKU01108,0.07706639051157871
CAMP0044,SKU01211,0.7128396019720784
CAMP0044,SKU02976,0.08296704868081528
CAMP0044,SKU02897,0.09719273475760992
CAMP0044,SKU00922,0.414615824745467
CAMP0044,SKU02940,0.6476579781484707
CAMP0044,SKU02990,0.6832629307396164
CAMP0044,SKU01286,0.670670918746694
CAMP0044,SKU01356,0.01758456817520626
CAMP0044,SKU01428,0.6034710263554437
CAMP0044,SKU00194,0.9469717373191393
CAMP0044,SKU01673,0.9768472718580942
CAMP0044,SKU02428,0.7934762578512952
CAMP0044,SKU01080,0.894750956938222
CAMP0044,SKU00742,0.1140272619058803
CAMP0044,SKU00549,0.7516582359959261
CAMP0044,SKU01853,0.7594823622868385
CAMP0044,SKU02959,0.5484680348023367
CAMP0044,SKU02755,0.579876645437134
CAMP0044,SKU02758,0.8123116044012983
CAMP0044,SKU00015,0.5118522598086013
CAMP0044,SKU00511,0.7122979088922364
CAMP0044,SKU02361,0.6946140284046841
CAMP0044,SKU02395,0.27175303324810207
CAMP0044,SKU02269,0.06219240386342728
CAMP0044,SKU01469,0.3561176081232086
CAMP0044,SKU00646,0.8041121246159325
CAMP0044,SKU00063,0.4731049057175153
CAMP0045,SKU00003,0.41545628166580495
CAMP0045,SKU01022,0.3906081820295103
CAMP0045,SKU02358,0.8083028960722
CAMP0045,SKU01070,0.3054713343270453
CAMP0045,SKU01369,0.12529939104444598
CAMP0045,SKU01836,0.7446500005353044
CAMP0045,SKU01391,0.7981038912817395
CAMP0045,SKU01460,0.9162474138322636
CAMP0045,SKU01469,0.907697374954636
CAMP0045,SKU02895,0.19167760069622308
CAMP0045,SKU03046,0.8683328115153411
CAMP0045,SKU02256,0.7953973082310942
CAMP0045,SKU02833,0.1257077302288726
CAMP0045,SKU00126,0.9736695926455413
CAMP0045,SKU01176,0.11094314423731688
CAMP0045,SKU01073,0.34763120014926663
CAMP0045,SKU02005,0.7355412933883997
CAMP0045,SKU00873,0.2665674122398931
CAMP0045,SKU02379,0.021000376539351273
CAMP0045,SKU01393,0.0028231308737048932
CAMP0045,SKU00589,0.1870843701538497
CAMP0045,SKU02798,0.9737675143827583
CAMP0045,SKU00837,0.988414576241968
CAMP0045,SKU00483,0.24078955006902802
CAMP0045,SKU00384,0.19051499796221216
CAMP0045,SKU00626,0.5488556930027573
CAMP0045,SKU00979,0.39334579614048093
CAMP0046,SKU00318,0.43640597054993924
CAMP0046,SKU02383,0.5469163567384976
CAMP0046,SKU01220,0.8644834905503423
CAMP0046,SKU01812,0.34891933157588084
CAMP0046,SKU01209,0.8825471118961995
CAMP0046,SKU02153,0.25154841703933795
CAMP0046,SKU00466,0.7727979622938846
CAMP0046,SKU00671,0.49719445474580415
CAMP0046,SKU01412,0.27648061592111883
CAMP0046,SKU02074,0.034134738728923364
CAMP0046,SKU01389,0.5939622858563777
CAMP0046,SKU02901,0.3012654644917526
CAMP0046,SKU01137,0.7655838421885427
CAMP0046,SKU00487,0.11647100366658036
CAMP0046,SKU01928,0.6605679252926694
CAMP0046,SKU01439,0.4214569831074141
CAMP0046,SKU02363,0.945687603496206
CAMP0047,SKU00551,0.85468872107216
CAMP0047,SKU02932,0.35997952900575025
CAMP0047,SKU02214,0.912273685620948
CAMP0047,SKU01143,0.8528943678536862
CAMP0047,SKU02799,0.7842949265023407
CAMP0047,SKU01572,0.19153742967953857
CAMP0047,SKU00462,0.9227618613723624
CAMP0047,SKU01435,0.32295830458010655
CAMP0047,SKU01236,0.30361548562177765
CAMP0047,SKU01860,0.31731838297096804
CAMP0047,SKU00236,0.43433435844500756
CAMP0047,SKU02628,0.2535824288421381
CAMP0047,SKU02845,0.18824763937120426
CAMP0047,SKU00335,0.26243005948138565
CAMP0047,SKU01837,0.10269078873570625
CAMP0047,SKU01467,0.4021433086547086
CAMP0047,SKU00734,0.2975054674817438
CAMP0047,SKU00684,0.290777530454969
CAMP0047,SKU02532,0.7510094728509925
CAMP0047,SKU02069,0.5577816422539204
CAMP0047,SKU02350,0.3923684661304657
CAMP0047,SKU02538,0.43356034139341193
CAMP0048,SKU00208,0.010699562470915858
CAMP0048,SKU02844,0.3791781909259656
CAMP0048,SKU03052,0.47913343219987503
CAMP0048,SKU01606,0.2141187656344109
CAMP0048,SKU01268,0.41671427697918617
CAMP0048,SKU01272,0.6457965014939353
CAMP0048,SKU03009,0.6145208731820949
CAMP0048,SKU02754,0.8810657800476964
CAMP0048,SKU01960,0.826138930584301
CAMP0048,SKU01796,0.0417166537114072
CAMP0048,SKU00368,0.20439909212504592
CAMP0048,SKU02830,0.6400282817031301
CAMP0048,SKU02905,0.3967358749355472
CAMP0048,SKU02136,0.8540757641016794
CAMP0048,SKU02166,0.4638296407857052
CAMP0048,SKU01072,0.7253591921105167
CAMP0048,SKU02678,0.4310924302058605
CAMP0048,SKU01378,0.9622918593840566
CAMP0048,SKU00891,0.03751705142510797
CAMP0048,SKU01157,0.21905217045697856
CAMP0048,SKU01549,0.8612715315380313
CAMP0048,SKU01569,0.17120554098072682
CAMP0048,SKU01567,0.9970168139963412
CAMP0049,SKU00701,0.6139086412344331
CAMP0049,SKU02622,0.8304069710804207
CAMP0049,SKU00498,0.631423463739219
CAMP0049,SKU00713,0.6275464838749956
CAMP0049,SKU02144,0.6448196609969513
CAMP0049,SKU01601,0.41018307792969744
CAMP0049,SKU01718,0.32542946961480257
CAMP0049,SKU01938,0.09042803952843026
CAMP0049,SKU01468,0.6890419080034568
CAMP0049,SKU00532,0.6497715573257214
CAMP0049,SKU03041,0.9315060392896688
CAMP0049,SKU02961,0.4340071583931553
CAMP0049,SKU00990,0.917908396205494
CAMP0049,SKU01767,0.8021842593699505
CAMP0050,SKU02375,0.5227358949748232
CAMP0050,SKU00982,0.9896700873775068
CAMP0050,SKU01694,0.6085303872645141
CAMP0050,SKU00239,0.3962741337663217
CAMP0050,SKU00228,0.6172949727229503
CAMP0050,SKU01627,0.9944139634532797
CAMP0050,SKU02610,0.2106559165851869
CAMP0050,SKU01131,0.3630493837004075
CAMP0050,SKU02846,0.17484441883726443
CAMP0050,SKU01269,0.7191028615725668
CAMP0050,SKU00878,0.6159236631996037
CAMP0050,SKU00134,0.509874152511891
CAMP0050,SKU00902,0.437948869378751
CAMP0050,SKU01163,0.7098754790661037
CAMP0050,SKU02210,0.2651039911564389
CAMP0050,SKU00659,0.04273816248531004
CAMP0050,SKU02723,0.05992508625476345
CAMP0050,SKU00604,0.9137146276898056
CAMP0050,SKU02417,0.529257397085193
CAMP0050,SKU00394,0.07628107053295274
CAMP0051,SKU02399,0.25437810686498774
CAMP0051,SKU02449,0.4391800734407003
CAMP0051,SKU02286,0.756159178065915
CAMP0051,SKU02498,0.4346953703711529
CAMP0051,SKU02640,0.9533699189952874
CAMP0051,SKU01474,0.12432253096276247
CAMP0051,SKU01139,0.7883478805747597
CAMP0051,SKU01380,0.3737780155489979
CAMP0051,SKU01613,0.6354145824594178
CAMP0051,SKU01114,0.7125929994388523
CAMP0051,SKU02682,0.5962440452284333
CAMP0051,SKU01721,0.9312374258158146
CAMP0051,SKU01558,0.5475925726872988
CAMP0051,SKU01748,0.3634379876117122
CAMP0051,SKU01591,0.5732273856191127
CAMP0051,SKU00292,0.8729537924027877
CAMP0051,SKU00983,0.022763238421608545
CAMP0051,SKU01015,0.5336129556203848
CAMP0051,SKU02386,0.09616000593649743
CAMP0051,SKU00675,0.2804248356639111
CAMP0051,SKU02382,0.8127097232428803
CAMP0051,SKU00201,0.21974462210518508
CAMP0052,SKU01709,0.6400593361618007
CAMP0052,SKU01203,0.8219585643481302
CAMP0052,SKU02033,0.3282450742486883
CAMP0052,SKU01320,0.2131998585076298
CAMP0052,SKU01183,0.4288569901742936
CAMP0052,SKU00440,0.29695060781603
CAMP0052,SKU00417,0.9794091579770312
CAMP0052,SKU02383,0.9963966264641668
CAMP0052,SKU02329,0.892610031340088
CAMP0052,SKU01516,0.41003461063253843
CAMP0052,SKU02525,0.6953302757052344
CAMP0052,SKU00791,0.8160763064247163
CAMP0052,SKU01484,0.6356448351324488
CAMP0052,SKU01122,0.9311925360946121
CAMP0052,SKU02130,0.28833713145456485
CAMP0052,SKU02684,0.5981699829435716
CAMP0052,SKU01525,0.7657719093494827
CAMP0053,SKU02276,0.35820387416471666
CAMP0053,SKU00794,0.47404666660157846
CAMP0053,SKU02177,0.15405222844071054
CAMP0053,SKU00603,0.5146351306717469
CAMP0053,SKU02577,0.06269350489104641
CAMP0053,SKU00664,0.8147902339453736
CAMP0053,SKU01609,0.29325017230744654
CAMP0053,SKU01690,0.7656800071738337
CAMP0053,SKU02830,0.2892674800841257
CAMP0053,SKU01606,0.3790893873765655
CAMP0053,SKU00343,0.9179503803589535
CAMP0053,SKU00146,0.7052519493658449
CAMP0053,SKU01448,0.6587561497061273
CAMP0053,SKU01728,0.08909326518771266
CAMP0053,SKU02854,0.02413194995513923
CAMP0053,SKU01204,0.08940121468820672
CAMP0053,SKU02808,0.5522551281079592
CAMP0053,SKU02437,0.5036107716860676
CAMP0053,SKU02767,0.977655595556098
CAMP0053,SKU01131,0.5560972964340345
CAMP0053,SKU01984,0.8491006984360554
CAMP0053,SKU00858,0.7905649280258183
CAMP0053,SKU02174,0.1855515584311681
CAMP0053,SKU00596,0.43048102447565095
CAMP0053,SKU00175,0.9455519074942019
CAMP0053,SKU02189,0.42127487449699497
CAMP0053,SKU01418,0.4729945123675605
CAMP0053,SKU02782,0.4457957543751587
CAMP0053,SKU01697,0.5614842309858907
CAMP0053,SKU01783,0.8297069939881352
CAMP0054,SKU02351,0.8453633284795119
CAMP0054,SKU02723,0.4226721946743701
CAMP0054,SKU00868,0.9966413144661409
CAMP0054,SKU01819,0.8167805585384675
CAMP0054,SKU01838,0.16421667063763723
CAMP0054,SKU00118,0.9310854039606996
CAMP0054,SKU02123,0.050101792691650604
CAMP0054,SKU00629,0.9279311001850995
CAMP0054,SKU03005,0.6908643849305891
CAMP0054,SKU02039,0.4695037068223328
CAMP0054,SKU00397,0.04108947542578667
CAMP0054,SKU02666,0.7363693090628903
CAMP0054,SKU01520,0.2905874594200545
CAMP0054,SKU01920,0.30775047671496547
CAMP0054,SKU00671,0.555364796690807
CAMP0054,SKU01008,0.36310548500015627
CAMP0054,SKU01073,0.07589367485843757
CAMP0054,SKU00638,0.5308136429005736
CAMP0054,SKU00748,0.09761267503182691
CAMP0054,SKU02329,0.819976795338601
CAMP0054,SKU00835,0.8467958380660848
CAMP0054,SKU01281,0.23468656248343522
CAMP0054,SKU01200,0.054002483837382376
CAMP0054,SKU02972,0.025013993803770673
CAMP0054,SKU01192,0.8370827414551444
CAMP0054,SKU01348,0.013636696280884153
CAMP0054,SKU03064,0.9549740971731713
CAMP0054,SKU00074,0.14638142791611386
CAMP0054,SKU00904,0.3571546200697855
CAMP0055,SKU00954,0.3103074194646015
CAMP0055,SKU01541,0.8238299982126973
CAMP0055,SKU02590,0.8031343386537116
CAMP0055,SKU01787,0.05358760319410494
CAMP0055,SKU03071,0.6819418818621293
CAMP0055,SKU00165,0.4899924802074762
CAMP0055,SKU00046,0.6078568190907532
CAMP0055,SKU02558,0.01738941453307641
CAMP0055,SKU02521,0.5724976616143366
CAMP0055,SKU02706,0.9866411301764941
CAMP0055,SKU02214,0.25387299823431164
CAMP0055,SKU00756,0.41539255105114514
CAMP0055,SKU01615,0.13985574721126914
CAMP0055,SKU02130,0.5953159211742162
CAMP0055,SKU00694,0.6569621614415333
CAMP0055,SKU02800,0.5933779550590227
CAMP0055,SKU02006,0.4298897765752021
CAMP0056,SKU01104,0.7486788952144148
CAMP0056,SKU02552,0.025077136593394833
CAMP0056,SKU01541,0.9474835539637416
CAMP0056,SKU02102,0.11773972558217816
CAMP0056,SKU01984,0.04887356512368657
CAMP0056,SKU00869,0.15460903277487403
CAMP0056,SKU02878,0.12430525187465813
CAMP0057,SKU02268,0.9651140234358182
CAMP0057,SKU01522,0.4480666172229357
CAMP0057,SKU01701,0.5818132057667682
CAMP0057,SKU00223,0.5822991420157094
CAMP0057,SKU02974,0.6981893426017066
CAMP0057,SKU00292,0.47473295467217114
CAMP0057,SKU02406,0.41365366388793234
CAMP0057,SKU01516,0.24517054039277297
CAMP0057,SKU00667,0.49306251715198934
CAMP0057,SKU00054,0.03798303495067967
CAMP0058,SKU02079,0.10258380201068273
CAMP0058,SKU01247,0.2671320020956234
CAMP0058,SKU01294,0.22159410909235577
CAMP0058,SKU01212,0.6972954930258322
CAMP0058,SKU02286,0.8243493851654301
CAMP0058,SKU02110,0.0008072618870460513
CAMP0058,SKU02543,0.7372219937126249
CAMP0058,SKU00239,0.7468850999426244
CAMP0058,SKU02490,0.9605867859796058
CAMP0058,SKU02475,0.17861775975268745
CAMP0058,SKU02184,0.29618740838928204
CAMP0058,SKU02608,0.8760783680967446
CAMP0058,SKU00417,0.3914827735765475
CAMP0058,SKU02978,0.9921299278261206
CAMP0058,SKU02803,0.21081900798254993
CAMP0058,SKU02245,0.49608125496570876
CAMP0058,SKU00356,0.5408346047789315
CAMP0058,SKU01079,0.5909378348096377
CAMP0058,SKU00033,0.769234142471964
CAMP0058,SKU00477,0.4570605014047514
CAMP0058,SKU00973,0.7717137261732997
CAMP0058,SKU02289,0.26267157502568894
CAMP0058,SKU01673,0.6489405002497801
CAMP0059,SKU00300,0.2873203794592506
CAMP0059,SKU01763,0.7467816091288493
CAMP0059,SKU03052,0.8089856381872881
CAMP0059,SKU01445,0.48589216095221477
CAMP0059,SKU01893,0.8009104492800293
CAMP0059,SKU02768,0.509089777581801
CAMP0059,SKU02008,0.9669906560109812
CAMP0059,SKU01119,0.5550905197951462
CAMP0060,SKU00220,0.5050267531548942
CAMP0060,SKU01833,0.30230283358427057
CAMP0060,SKU01090,0.30937629243005615
CAMP0060,SKU02566,0.36166000420173916
CAMP0060,SKU01473,0.634836034402577
CAMP0060,SKU02374,0.22478480038067628
CAMP0060,SKU02160,0.38709575136471497
CAMP0060,SKU00682,0.07357601572318317
CAMP0060,SKU00981,0.2008576928201079
CAMP0060,SKU01573,0.37469259026263735
CAMP0060,SKU00921,0.27617533111844705
CAMP0060,SKU01138,0.15527274326874874
CAMP0060,SKU01296,0.7323242050350264
CAMP0060,SKU03033,0.893059894782324
CAMP0060,SKU02311,0.8388734433190319
CAMP0060,SKU03046,0.05656336936822737
CAMP0060,SKU02054,0.5430196253857532
CAMP0060,SKU00823,0.0018437442279698457
CAMP0060,SKU03053,0.9570415721041062
CAMP0060,SKU00768,0.4334837353375228
CAMP0060,SKU01450,0.3165213952834074
CAMP0060,SKU00120,0.3340801517218962
CAMP0060,SKU00493,0.08995558432171746
CAMP0060,SKU01936,0.7836882784422902
CAMP0060,SKU01706,0.4096175218749558
CAMP0060,SKU01152,0.6775262127319224
CAMP0060,SKU01135,0.6473748502114895
CAMP0061,SKU01216,0.7445790016694729
CAMP0061,SKU01790,0.2786242025881227
CAMP0061,SKU00450,0.6246434988220226
CAMP0061,SKU01371,0.2781074941040299
CAMP0061,SKU01953,0.2165035735561679
CAMP0061,SKU02147,0.23549527702879147
CAMP0061,SKU02741,0.2492954308406653
CAMP0061,SKU01471,0.7807558238019575
CAMP0061,SKU01101,0.10645194748002662
CAMP0061,SKU01349,0.9707224514735142
CAMP0061,SKU01568,0.2619404654544114
CAMP0061,SKU01026,0.4123484434402849
CAMP0061,SKU02158,0.7326440780695758
CAMP0061,SKU00108,0.6007340687818616
CAMP0061,SKU02533,0.6667200992377337
CAMP0061,SKU01527,0.4185128103579737
CAMP0061,SKU01215,0.3051110264666539
CAMP0061,SKU01674,0.36639486229749985
CAMP0061,SKU01832,0.9326630830322498
CAMP0061,SKU01465,0.20539425612542117
CAMP0061,SKU01142,0.03647455066385197
CAMP0061,SKU02163,0.9928342246244299
CAMP0061,SKU00740,0.37677202974520074
CAMP0061,SKU01354,0.8650573559450156
CAMP0061,SKU02908,0.6252363987004989
CAMP0061,SKU02627,0.08014781838422558
CAMP0062,SKU03030,0.20483978389455282
CAMP0062,SKU03002,0.6115593190416556
CAMP0062,SKU01972,0.2537741063305081
CAMP0062,SKU00306,0.6705158968661818
CAMP0062,SKU00031,0.627923948173572
CAMP0062,SKU02066,0.12035767272167464
CAMP0062,SKU01829,0.9733873040738035
CAMP0062,SKU02054,0.08303012224737905
CAMP0062,SKU01535,0.9162483895052816
CAMP0062,SKU00252,0.29207145994396433
CAMP0062,SKU02778,0.4312330627494084
CAMP0062,SKU01206,0.8788384382148411
CAMP0062,SKU00874,0.09866445382932354
CAMP0062,SKU01984,0.8251892537939711
CAMP0062,SKU00927,0.26554247876025405
CAMP0062,SKU02693,0.5615526948661501
CAMP0063,SKU01360,0.7813802874706127
CAMP0063,SKU02783,0.023123418133523033
CAMP0063,SKU02861,0.10098895752402859
CAMP0063,SKU01811,0.2784620474934142
CAMP0063,SKU00251,0.3422144156928698
CAMP0063,SKU02404,0.3057969613500058
CAMP0063,SKU02641,0.31755699653904323
CAMP0063,SKU00131,0.5121169725932239
CAMP0063,SKU01006,0.7156660581983151
CAMP0063,SKU02203,0.8238774909624063
CAMP0063,SKU02159,0.4945865357024387
CAMP0063,SKU02480,0.05253377743550325
CAMP0063,SKU03052,0.7864266398927001
CAMP0063,SKU01015,0.6999057092888032
CAMP0063,SKU02729,0.3049334818179803
CAMP0063,SKU02284,0.7118606745362688
CAMP0063,SKU03038,0.0042201724508773575
CAMP0063,SKU02435,0.42860867992829
CAMP0063,SKU00474,0.30180519777421455
CAMP0063,SKU01447,0.3319973282874674
CAMP0063,SKU00151,0.8827464413911199
CAMP0063,SKU00431,0.39481526501411257
CAMP0063,SKU02124,0.28160910820296037
CAMP0063,SKU02945,0.6739176649125437
CAMP0063,SKU01066,0.2146377523357561
CAMP0063,SKU00505,0.30512035366185886
CAMP0063,SKU00452,0.6551542457660124
CAMP0063,SKU00377,0.8801226828140608
CAMP0064,SKU01568,0.4225580441735246
CAMP0064,SKU01174,0.6264717402784568
CAMP0064,SKU01675,0.8310856595488533
CAMP0064,SKU02233,0.18044647864486008
CAMP0064,SKU00596,0.688268702209084
CAMP0064,SKU00590,0.7319562241494462
CAMP0064,SKU02850,0.8968524349809692
CAMP0064,SKU02486,0.0635803187128573
CAMP0064,SKU00716,0.37326067311706534
CAMP0064,SKU00010,0.23409056723264887
CAMP0064,SKU01985,0.4533303828863815
CAMP0064,SKU00041,0.4558713403478708
CAMP0064,SKU02622,0.9582837822029807
CAMP0064,SKU02564,0.24600310229359157
CAMP0064,SKU01047,0.31074702654016206
CAMP0064,SKU01563,0.24518370390677968
CAMP0064,SKU02984,0.15852507473519029
CAMP0064,SKU02363,0.4029092425127
CAMP0064,SKU01108,0.8973920089638885
CAMP0064,SKU01659,0.5241669367390147
CAMP0064,SKU02959,0.799849957150497
CAMP0064,SKU02368,0.5946735851192125
CAMP0064,SKU02065,0.3893113057781328
CAMP0065,SKU01436,0.18502837641832315
CAMP0065,SKU01451,0.06698717334005244
CAMP0065,SKU02980,0.46055541574335956
CAMP0065,SKU00193,0.9941923495009602
CAMP0065,SKU00881,0.06888174114269896
CAMP0065,SKU01672,0.8142135792565798
CAMP0065,SKU02404,0.2042635813811582
CAMP0065,SKU00928,0.14917167244607532
CAMP0065,SKU01580,0.8604715362683782
CAMP0065,SKU01483,0.7442878047229807
CAMP0065,SKU00658,0.5216416104351695
CAMP0065,SKU01586,0.7874852202816166
CAMP0065,SKU01143,0.4627567640646334
CAMP0065,SKU01004,0.06520368492049755
CAMP0065,SKU02067,0.4410640314644355
CAMP0065,SKU00903,0.6996804613339616
CAMP0065,SKU01364,0.6479193381427165
CAMP0066,SKU01893,0.9050348777022892
CAMP0066,SKU02840,0.9070137681689383
CAMP0066,SKU01282,0.3650127360710782
CAMP0066,SKU00205,0.5445232633029211
CAMP0066,SKU01817,0.19635646122507644
CAMP0066,SKU02753,0.15574757555365226
CAMP0066,SKU00329,0.5487302656848447
CAMP0066,SKU01532,0.2994671404569419
CAMP0066,SKU02305,0.40921925267518
CAMP0066,SKU02372,0.7897840679634562
CAMP0066,SKU01451,0.20605892202952636
CAMP0067,SKU02481,0.18962449469551879
CAMP0067,SKU02791,0.8259929142163102
CAMP0067,SKU02417,0.8076667985234048
CAMP0067,SKU01289,0.6855316738440089
CAMP0067,SKU02638,0.017054064484291476
CAMP0067,SKU01194,0.7241104524813896
CAMP0067,SKU00376,0.8757377880883027
CAMP0067,SKU02304,0.1282612330053169
CAMP0067,SKU00663,0.55915489580193
CAMP0067,SKU02636,0.4978907134852443
CAMP0067,SKU02763,0.2125268564562809
CAMP0067,SKU01338,0.4009260905494013
CAMP0067,SKU02416,0.44653208910742115
CAMP0067,SKU01271,0.18530492948255828
CAMP0068,SKU00034,0.6310806757293251
CAMP0068,SKU00761,0.9213733338053756
CAMP0068,SKU01090,0.9523545059986765
