spend_id,date,campaign_id,brand,category,channel,sku_id,impressions,clicks,conversions,spend_value,intent_level
09ecac9b-2142-4a4a-a4d3-f2e134b27a9e,2025-06-18,CAMP0045,Whiskas,Pet,OTT,SKU00979,319686,14336,1248,76971.36705300758,Low
d53f824f-53c5-4b93-be1c-3400ea4e3651,2025-05-12,CAMP0046,Dettol,Medical,Meta,SKU00318,329647,15187,1283,102762.12910164402,Medium
e8691d66-cfde-43fb-9b67-f35ebb2a7282,2025-05-13,CAMP0046,Dettol,Medical,Meta,SKU02383,60614,1674,187,102762.12910164402,Medium
3e2762fc-5b0a-4a18-8054-4078c76a224b,2025-05-14,CAMP0046,Dettol,Medical,Meta,SKU01220,275167,13397,1005,102762.12910164402,Medium
1820d20d-0696-43a3-becd-411719a845b0,2025-05-15,CAMP0046,Dettol,Medical,Meta,SKU01812,92886,3430,439,102762.12910164402,Medium
a18a9fdf-2117-4589-ae4d-245289b94a52,2025-05-16,CAMP0046,Dettol,Medical,Meta,SKU01209,375383,16363,965,102762.12910164402,Medium
bd43e451-b89d-4f73-bd7a-abd0f8fcf46c,2025-05-17,CAMP0046,Dettol,Medical,Meta,SKU02153,387889,8967,886,102762.12910164402,Medium
e4a2eb56-e6b5-468a-b98c-f20e1e7d8aa4,2025-05-18,CAMP0046,Dettol,Medical,Meta,SKU00466,81453,1097,114,102762.12910164402,Medium
7d002dd2-ef98-48f4-afca-d57b61b60d24,2025-05-19,CAMP0046,Dettol,Medical,Meta,SKU00671,79299,1791,151,102762.12910164402,Medium
a70eb4e1-5a3c-4128-aef1-ed009a8f5e62,2025-05-20,CAMP0046,Dettol,Medical,Meta,SKU01412,211169,6084,653,102762.12910164402,Medium
982077cc-c83e-464a-87cf-fb4bf84b69f8,2025-05-21,CAMP0046,Dettol,Medical,Meta,SKU02074,92728,2365,257,102762.12910164402,Medium
4965452b-ca6f-419b-8980-62b520f518b6,2025-05-22,CAMP0046,Dettol,Medical,Meta,SKU01389,326576,12942,874,102762.12910164402,Medium
068c4911-7dfb-43bb-a73a-2187825520b7,2025-05-23,CAMP0046,Dettol,Medical,Meta,SKU02901,223889,6605,382,102762.12910164402,Medium
2b2a7002-9218-4bfa-864f-e535d34a0a79,2025-05-24,CAMP0046,Dettol,Medical,Meta,SKU01137,349148,10362,1266,102762.12910164402,Medium
16b4fccb-5067-4ef6-9c79-30d66354a019,2025-05-25,CAMP0046,Dettol,Medical,Meta,SKU00487,39888,1002,131,102762.12910164402,Medium
fff1afa0-7efa-473e-b6d6-ec0a07b7f050,2025-05-26,CAMP0046,Dettol,Medical,Meta,SKU01928,219815,9914,736,102762.12910164402,Medium
018ce199-4c56-450b-b8e0-124df23f3939,2025-05-27,CAMP0046,Dettol,Medical,Meta,SKU01439,111935,3535,231,102762.12910164402,Medium
66a57b05-0391-4b3c-b51c-c3f096585806,2025-05-28,CAMP0046,Dettol,Medical,Meta,SKU02363,395238,15573,1697,102762.12910164402,Medium
3feaf156-f102-4f7b-a01d-6562c4473d4e,2025-06-16,CAMP0047,Nivea,Baby,OTT,SKU00551,347967,12345,1055,33894.07661774815,High
804a7abe-3568-4b09-b4c6-ac2d09c20981,2025-06-17,CAMP0047,Nivea,Baby,OTT,SKU02932,288268,14291,1942,33894.07661774815,High
4579d9cb-ff6d-45b0-a00f-03b60d5b2a20,2025-06-18,CAMP0047,Nivea,Baby,OTT,SKU02214,161305,6390,488,33894.07661774815,High
d503b589-d509-4661-8f1f-69917641b0c2,2025-06-19,CAMP0047,Nivea,Baby,OTT,SKU01143,50895,2483,220,33894.07661774815,High
d8751e68-d830-4c95-b10d-7c20882bb593,2025-06-20,CAMP0047,Nivea,Baby,OTT,SKU02799,188389,8155,1081,33894.07661774815,High
63e9c9d4-b9b0-4bc9-b664-87f65a3fbd22,2025-06-21,CAMP0047,Nivea,Baby,OTT,SKU01572,318708,15390,941,33894.07661774815,High
bcf6ffee-1b0d-459e-842d-1033a2b0f33f,2025-06-22,CAMP0047,Nivea,Baby,OTT,SKU00462,171956,8378,584,33894.07661774815,High
49c23835-e2fb-4406-9adf-838c422c3469,2025-06-23,CAMP0047,Nivea,Baby,OTT,SKU01435,101522,1737,122,33894.07661774815,High
6510d4d9-3e7c-46fb-aebd-b185996b2122,2025-06-24,CAMP0047,Nivea,Baby,OTT,SKU01236,310692,15039,1703,33894.07661774815,High
64e758bc-68b2-4199-830b-a152cdb36ef7,2025-06-25,CAMP0047,Nivea,Baby,OTT,SKU01860,363705,10116,654,33894.07661774815,High
41fb15c8-eb2e-4b6a-8db9-7cad41c613ab,2025-06-26,CAMP0047,Nivea,Baby,OTT,SKU00236,274922,6208,679,33894.07661774815,High
40b36d95-ce56-47d6-aff1-6758c559b5ff,2025-06-27,CAMP0047,Nivea,Baby,OTT,SKU02628,213520,5364,337,33894.07661774815,High
0ca1e3b2-8870-47ba-9952-4676b705ecae,2025-06-28,CAMP0047,Nivea,Baby,OTT,SKU02845,410252,18714,2709,33894.07661774815,High
c7f455b0-09b4-4614-be77-57e2e5910dd4,2025-06-29,CAMP0047,Nivea,Baby,OTT,SKU00335,91445,1562,199,33894.07661774815,High
09c0877a-2002-4cbe-9194-fddae76e856f,2025-06-30,CAMP0047,Nivea,Baby,OTT,SKU01837,448754,15336,863,33894.07661774815,High
8982b4ab-29b9-4c04-9a79-29c7e1f25e0e,2025-07-01,CAMP0047,Nivea,Baby,OTT,SKU01467,495044,6842,464,33894.07661774815,High
5f840a0a-ffcb-4665-868a-60062aa4b4c8,2025-07-02,CAMP0047,Nivea,Baby,OTT,SKU00734,227373,7951,1022,33894.07661774815,High
2598bc09-7e66-40c2-93ef-70d8240ce798,2025-07-03,CAMP0047,Nivea,Baby,OTT,SKU00684,437565,5853,562,33894.07661774815,High
67c8c02c-b686-474e-983a-6eec46152ade,2025-07-04,CAMP0047,Nivea,Baby,OTT,SKU02532,384591,5826,629,33894.07661774815,High
395e20a3-4930-49d2-a092-2d6abd4f72d0,2025-07-05,CAMP0047,Nivea,Baby,OTT,SKU02069,152653,6188,413,33894.07661774815,High
7b575c29-ff13-4844-b408-55d212f7d081,2025-07-06,CAMP0047,Nivea,Baby,OTT,SKU02350,296248,4279,496,33894.07661774815,High
c0ec7f99-f857-4aad-8ae2-ddbf1492e689,2025-07-07,CAMP0047,Nivea,Baby,OTT,SKU02538,116927,3595,374,33894.07661774815,High
ed436bc5-0b60-4af2-a05d-2cedd911e143,2025-05-21,CAMP0048,Nestle,Pet,OTT,SKU00208,83943,2465,283,9541.997597718082,High
cd81e462-f02f-4677-9ae4-8ea8cfe2d74e,2025-05-22,CAMP0048,Nestle,Pet,OTT,SKU02844,57393,2143,301,9541.997597718082,High
3a373548-7542-4a89-8b58-3cc5c8175939,2025-05-23,CAMP0048,Nestle,Pet,OTT,SKU03052,22316,674,64,9541.997597718082,High
282b1ce7-ca93-42a2-80b5-d6fe41a45466,2025-05-24,CAMP0048,Nestle,Pet,OTT,SKU01606,317204,4419,621,9541.997597718082,High
b48dd062-6936-42ce-b656-79145f0288f2,2025-05-25,CAMP0048,Nestle,Pet,OTT,SKU01268,221174,7425,980,9541.997597718082,High
7822e518-f2b4-4543-aa12-f5e1118cb672,2025-05-26,CAMP0048,Nestle,Pet,OTT,SKU01272,187348,8530,786,9541.997597718082,High
c97eae9b-402b-4b95-84fc-8615e9f60c46,2025-05-27,CAMP0048,Nestle,Pet,OTT,SKU03009,474135,15219,1717,9541.997597718082,High
24dd74a7-33b0-48b0-bc51-29b022a5ad0c,2025-05-28,CAMP0048,Nestle,Pet,OTT,SKU02754,458492,14265,1507,9541.997597718082,High
6583bcda-99a5-487a-9ce0-b224c3484823,2025-05-29,CAMP0048,Nestle,Pet,OTT,SKU01960,118142,5528,420,9541.997597718082,High
60f17937-b6ec-469d-ba77-568048a544b5,2025-05-30,CAMP0048,Nestle,Pet,OTT,SKU01796,15199,346,27,9541.997597718082,High
afbbc383-a993-4395-9920-0f4fb09c2275,2025-05-31,CAMP0048,Nestle,Pet,OTT,SKU00368,154072,7464,1096,9541.997597718082,High
5027236a-9993-4119-8520-16a794e50f4b,2025-06-01,CAMP0048,Nestle,Pet,OTT,SKU02830,168384,5782,536,9541.997597718082,High
2d512d94-c823-4bf4-8d6c-99ebe65626dd,2025-06-02,CAMP0048,Nestle,Pet,OTT,SKU02905,241408,9448,1178,9541.997597718082,High
bbdcf0dc-e32d-41d3-9f33-a60473c4d6c0,2025-06-03,CAMP0048,Nestle,Pet,OTT,SKU02136,106919,1719,115,9541.997597718082,High
2ae0d161-bb6a-4729-b38f-16b8fa354f7e,2025-06-04,CAMP0048,Nestle,Pet,OTT,SKU02166,161844,3821,212,9541.997597718082,High
546851b2-c9ee-46a5-90b0-93d40a0ca909,2025-06-05,CAMP0048,Nestle,Pet,OTT,SKU01072,240950,10144,1297,9541.997597718082,High
6a96ec16-2e32-42b1-ae6c-b5c8d2618f47,2025-06-06,CAMP0048,Nestle,Pet,OTT,SKU02678,462901,10883,1590,9541.997597718082,High
58e49cd7-abf7-444e-a62c-71c2622feedb,2025-06-07,CAMP0048,Nestle,Pet,OTT,SKU01378,174373,2920,151,9541.997597718082,High
c6fcfb81-f04a-451d-89f3-aae68901ae2b,2025-06-08,CAMP0048,Nestle,Pet,OTT,SKU00891,332389,15295,1144,9541.997597718082,High
847f86cd-0074-4056-b731-154be923dc37,2025-06-09,CAMP0048,Nestle,Pet,OTT,SKU01157,201397,5432,692,9541.997597718082,High
5b0d924c-c41b-4738-bda7-ee8e46629fb4,2025-06-10,CAMP0048,Nestle,Pet,OTT,SKU01549,320917,9568,1222,9541.997597718082,High
8f7320d6-9a92-45be-b4cc-230cfd0ad595,2025-06-11,CAMP0048,Nestle,Pet,OTT,SKU01569,101496,2428,299,9541.997597718082,High
d50a4614-5cd6-4fa8-b546-a51366063022,2025-06-12,CAMP0048,Nestle,Pet,OTT,SKU01567,288099,7649,937,9541.997597718082,High
a2aa11ff-4071-4acf-9919-45b009421458,2025-07-04,CAMP0049,Dettol,Pet,Meta,SKU00701,284464,12895,819,129120.50689875796,Medium
16ba9e6f-5056-4b47-b78a-5e554f96de01,2025-07-05,CAMP0049,Dettol,Pet,Meta,SKU02622,225560,9185,908,129120.50689875796,Medium
e0017969-c94c-4711-bac3-448aa2d8713f,2025-07-06,CAMP0049,Dettol,Pet,Meta,SKU00498,217626,7206,718,129120.50689875796,Medium
92f528a2-865f-4ece-92da-d9ffe2900e51,2025-07-07,CAMP0049,Dettol,Pet,Meta,SKU00713,121172,2607,325,129120.50689875796,Medium
8d08a370-a53f-4a09-9994-1657aec8924c,2025-07-08,CAMP0049,Dettol,Pet,Meta,SKU02144,73941,2920,188,129120.50689875796,Medium
36bf9678-143f-4a6a-9e05-dcd60bc19883,2025-07-09,CAMP0049,Dettol,Pet,Meta,SKU01601,195215,9731,1315,129120.50689875796,Medium
93521f7b-c0c2-48c8-a037-424614e981ac,2025-07-10,CAMP0049,Dettol,Pet,Meta,SKU01718,491833,20461,2196,129120.50689875796,Medium
bd48b24e-3285-4d8a-ac34-e5f9091f18ca,2025-07-11,CAMP0049,Dettol,Pet,Meta,SKU01938,30530,935,56,129120.50689875796,Medium
d1284ef5-d2eb-4aa9-89ab-2f7609969d3a,2025-07-12,CAMP0049,Dettol,Pet,Meta,SKU01468,23325,848,120,129120.50689875796,Medium
cc6cbffb-6c6a-4a0e-a2e4-10fa749c0ddb,2025-07-13,CAMP0049,Dettol,Pet,Meta,SKU00532,131465,1924,125,129120.50689875796,Medium
65ead8ca-92f8-4783-94d7-337785d3e8b5,2025-07-14,CAMP0049,Dettol,Pet,Meta,SKU03041,113358,5107,614,129120.50689875796,Medium
f1f92deb-1763-4b4f-af9f-2f2976bd5634,2025-07-15,CAMP0049,Dettol,Pet,Meta,SKU02961,150029,2328,116,129120.50689875796,Medium
7013cf92-a1cd-46b9-8f6d-20217cd511a3,2025-07-16,CAMP0049,Dettol,Pet,Meta,SKU00990,395608,12169,1679,129120.50689875796,Medium
e145926c-f2e9-4074-be7f-50e94a3b4b6f,2025-07-17,CAMP0049,Dettol,Pet,Meta,SKU01767,470561,10900,575,129120.50689875796,Medium
3c5b65e8-45a5-4d76-a209-12d69b724b51,2025-08-18,CAMP0050,Aashirvaad,Baby,Google,SKU02375,449873,19269,1163,77788.35802772644,Medium
8838d4ee-595a-4305-b4bb-fb04864e1050,2025-08-19,CAMP0050,Aashirvaad,Baby,Google,SKU00982,261442,11227,1448,77788.35802772644,Medium
576f40be-6294-4340-b77a-a18cf7db7b05,2025-08-20,CAMP0050,Aashirvaad,Baby,Google,SKU01694,434768,14945,1722,77788.35802772644,Medium
11c3487a-fe77-46fd-a635-dc47d56a5e64,2025-08-21,CAMP0050,Aashirvaad,Baby,Google,SKU00239,277912,6247,413,77788.35802772644,Medium
736426cd-cf1c-40db-a79e-fc876254566f,2025-08-22,CAMP0050,Aashirvaad,Baby,Google,SKU00228,409814,4201,267,77788.35802772644,Medium
d1e0bafb-c53f-4ff1-89c2-8c4fed4a8f69,2025-08-23,CAMP0050,Aashirvaad,Baby,Google,SKU01627,289578,5766,609,77788.35802772644,Medium
afedc182-3728-41c6-8b1d-09d991cbc2d0,2025-08-24,CAMP0050,Aashirvaad,Baby,Google,SKU02610,47912,1279,83,77788.35802772644,Medium
cef18bfb-2fe4-44ec-9424-c1353c65ffdf,2025-08-25,CAMP0050,Aashirvaad,Baby,Google,SKU01131,473504,11943,962,77788.35802772644,Medium
9852bfca-cb51-472d-a02a-eab396334b38,2025-08-26,CAMP0050,Aashirvaad,Baby,Google,SKU02846,31131,1389,149,77788.35802772644,Medium
042dbd44-9f07-4fc2-9491-8b29cfa3c237,2025-08-27,CAMP0050,Aashirvaad,Baby,Google,SKU01269,212505,5013,388,77788.35802772644,Medium
ece96c9e-6cf3-4cb9-89c0-9d03baff57f9,2025-08-28,CAMP0050,Aashirvaad,Baby,Google,SKU00878,226751,3233,433,77788.35802772644,Medium
89ba9b1e-97ec-4492-b7a9-e6657e58d852,2025-08-29,CAMP0050,Aashirvaad,Baby,Google,SKU00134,463574,16223,2345,77788.35802772644,Medium
a0bf0d19-1d00-43ec-9073-288301acf6ab,2025-08-30,CAMP0050,Aashirvaad,Baby,Google,SKU00902,154214,7305,781,77788.35802772644,Medium
59df5628-7c23-4a65-a3af-0f9b0ebc5a0c,2025-08-31,CAMP0050,Aashirvaad,Baby,Google,SKU01163,142944,2387,154,77788.35802772644,Medium
73cfe9d6-e23b-49ff-95df-2998beeb0487,2025-09-01,CAMP0050,Aashirvaad,Baby,Google,SKU02210,447439,15395,1208,77788.35802772644,Medium
b8f8bad9-57a1-4c9a-8d7f-625b50fea468,2025-09-02,CAMP0050,Aashirvaad,Baby,Google,SKU00659,10579,324,35,77788.35802772644,Medium
fe7ec144-18fa-4e1c-9c5b-3ce439f19fcb,2025-09-03,CAMP0050,Aashirvaad,Baby,Google,SKU02723,372666,8524,982,77788.35802772644,Medium
4c5bd1fa-3700-4ed6-9dfa-ef31b15adb31,2025-09-04,CAMP0050,Aashirvaad,Baby,Google,SKU00604,185860,8135,571,77788.35802772644,Medium
e4adbca0-ec17-44b1-b1de-38ee28ef2536,2025-09-05,CAMP0050,Aashirvaad,Baby,Google,SKU02417,53498,2361,318,77788.35802772644,Medium
e2ab9896-9b85-4a9d-957b-7ea8ddfa73cd,2025-09-06,CAMP0050,Aashirvaad,Baby,Google,SKU00394,43685,485,39,77788.35802772644,Medium
828f04b6-e95d-4246-998c-cfa8507ff55f,2025-05-17,CAMP0051,Tata,Baby,OTT,SKU02399,33579,1221,141,68936.11796638045,High
38309e62-5b7c-4a3d-80e3-4cdb535d9eb5,2025-05-18,CAMP0051,Tata,Baby,OTT,SKU02449,155411,3804,354,68936.11796638045,High
f4961b49-06c1-48e2-bddc-1e4437c25e81,2025-05-19,CAMP0051,Tata,Baby,OTT,SKU02286,123494,2762,238,68936.11796638045,High
2b504e48-be94-4bc0-b81b-bc30932653d4,2025-05-20,CAMP0051,Tata,Baby,OTT,SKU02498,165555,6907,831,68936.11796638045,High
fa393c1f-cb87-4dd9-8908-3ba16143547d,2025-05-21,CAMP0051,Tata,Baby,OTT,SKU02640,34455,940,105,68936.11796638045,High
7f3f167b-2436-4a57-bc34-d26202000dd2,2025-05-22,CAMP0051,Tata,Baby,OTT,SKU01474,360999,4390,222,68936.11796638045,High
c11ca6af-0cc0-4778-ab72-f998c09452ea,2025-05-23,CAMP0051,Tata,Baby,OTT,SKU01139,209568,2494,175,68936.11796638045,High
996c5a38-1cf1-4bb9-b9ea-9727fa13b578,2025-05-24,CAMP0051,Tata,Baby,OTT,SKU01380,313186,6824,701,68936.11796638045,High
0730c15f-f6c1-4f44-af1f-99832314657e,2025-05-25,CAMP0051,Tata,Baby,OTT,SKU01613,165901,2530,223,68936.11796638045,High
8b1e518f-8a06-4312-b04f-a489e0394456,2025-05-26,CAMP0051,Tata,Baby,OTT,SKU01114,344053,5704,537,68936.11796638045,High
22901791-5c4c-497f-8fea-c51863e0b297,2025-05-27,CAMP0051,Tata,Baby,OTT,SKU02682,116250,2385,327,68936.11796638045,High
06755e43-8d79-438b-a42b-d7bf2ff08846,2025-05-28,CAMP0051,Tata,Baby,OTT,SKU01721,99841,1314,99,68936.11796638045,High
7542111d-a8c1-44f6-b3f1-3038cdf2e0c6,2025-05-29,CAMP0051,Tata,Baby,OTT,SKU01558,479522,17836,1642,68936.11796638045,High
0a327f0e-dcc4-44ec-83fe-b69809e74e53,2025-05-30,CAMP0051,Tata,Baby,OTT,SKU01748,460141,15344,2070,68936.11796638045,High
831a4307-81ab-4c2d-a4d4-6f90a689c02e,2025-05-31,CAMP0051,Tata,Baby,OTT,SKU01591,495969,16305,885,68936.11796638045,High
a2af38e9-40df-4e17-86d5-e5b6d2e86b5a,2025-06-01,CAMP0051,Tata,Baby,OTT,SKU00292,127358,2106,143,68936.11796638045,High
2324be58-f466-41ff-b45b-362f2719a27f,2025-06-02,CAMP0051,Tata,Baby,OTT,SKU00983,124712,5429,780,68936.11796638045,High
2150d334-a566-4cbd-9e58-74e1d4188fc5,2025-06-03,CAMP0051,Tata,Baby,OTT,SKU01015,51820,810,78,68936.11796638045,High
a0545cd7-28aa-4e3a-8e11-6195a07dbd87,2025-06-04,CAMP0051,Tata,Baby,OTT,SKU02386,499432,17253,1870,68936.11796638045,High
93bf4411-8426-4fae-8979-a66dd906e9f7,2025-06-05,CAMP0051,Tata,Baby,OTT,SKU00675,398812,4886,584,68936.11796638045,High
c880c951-a526-4391-bca4-fb3f3211f516,2025-06-06,CAMP0051,Tata,Baby,OTT,SKU02382,452066,12045,1118,68936.11796638045,High
973e3df1-1f68-463a-8e75-edae4b77885c,2025-06-07,CAMP0051,Tata,Baby,OTT,SKU00201,284389,13525,787,68936.11796638045,High
24a23fbc-8e81-4883-b433-5203906a69b9,2025-05-23,CAMP0052,Tata,Grocery,Google,SKU01709,117715,5130,577,118363.55085689882,High
8b5f58a7-f206-46be-bde6-deb0d182a7dd,2025-05-24,CAMP0052,Tata,Grocery,Google,SKU01203,147338,2167,215,118363.55085689882,High
64474fa8-078b-4531-85e7-634f5cb4df22,2025-05-25,CAMP0052,Tata,Grocery,Google,SKU02033,384519,14900,1421,118363.55085689882,High
c9e06c14-76be-4557-b2f1-617bec7bead8,2025-05-26,CAMP0052,Tata,Grocery,Google,SKU01320,177807,4435,621,118363.55085689882,High
66c20197-0793-4137-aa11-da95986fb9a6,2025-05-27,CAMP0052,Tata,Grocery,Google,SKU01183,446794,17915,1241,118363.55085689882,High
2d2314c9-ac74-46b0-819a-ff668dd1b4ec,2025-05-28,CAMP0052,Tata,Grocery,Google,SKU00440,409831,6966,354,118363.55085689882,High
57c3dcc3-c3f1-4821-a10a-c65d3b1dab23,2025-05-29,CAMP0052,Tata,Grocery,Google,SKU00417,134660,4407,640,118363.55085689882,High
37c971b8-db2f-4e59-8acc-356a1706cc99,2025-05-30,CAMP0052,Tata,Grocery,Google,SKU02383,165237,3072,298,118363.55085689882,High
acfb408f-d16f-43ee-8301-8802fbedd5f0,2025-05-31,CAMP0052,Tata,Grocery,Google,SKU02329,244423,4647,495,118363.55085689882,High
12cf2308-6b90-40b2-b902-2db6805e4e6b,2025-06-01,CAMP0052,Tata,Grocery,Google,SKU01516,419732,19172,2180,118363.55085689882,High
dc912fa8-235c-4a7d-9da8-4cb39d8d9ac3,2025-06-02,CAMP0052,Tata,Grocery,Google,SKU02525,288358,6080,598,118363.55085689882,High
93329855-3942-4de5-a363-155edf8446e9,2025-06-03,CAMP0052,Tata,Grocery,Google,SKU00791,133844,2193,209,118363.55085689882,High
b1c0ec94-fbd6-40d1-9b86-27ee1a77caf4,2025-06-04,CAMP0052,Tata,Grocery,Google,SKU01484,129118,1782,153,118363.55085689882,High
9be3ac84-7146-4812-a37a-b214d4e8d08b,2025-06-05,CAMP0052,Tata,Grocery,Google,SKU01122,480720,5201,456,118363.55085689882,High
f1254109-38b8-40e4-b97c-16bf4f8f85e9,2025-06-06,CAMP0052,Tata,Grocery,Google,SKU02130,271249,11680,1431,118363.55085689882,High
a577e9fc-dfb3-4e1b-979f-e653a3f111ea,2025-06-07,CAMP0052,Tata,Grocery,Google,SKU02684,236339,9839,822,118363.55085689882,High
7ef3e199-09f7-46fe-be3a-70313e4cbb67,2025-06-08,CAMP0052,Tata,Grocery,Google,SKU01525,368513,8843,640,118363.55085689882,High
f3fc2998-2831-4790-8b06-f174d1adce8e,2025-07-02,CAMP0053,Tata,Home,Google,SKU02276,209017,9848,1449,66747.06427909165,Low
f57b5bfd-a468-4d0b-9fdd-11d8ab9258b8,2025-07-03,CAMP0053,Tata,Home,Google,SKU00794,230444,8049,819,66747.06427909165,Low
e6d7bd44-18c6-4c47-beaf-37aa453b4e71,2025-07-04,CAMP0053,Tata,Home,Google,SKU02177,364724,12236,1049,66747.06427909165,Low
f90e2689-0ec3-4aaf-9268-42df1ac46bbf,2025-07-05,CAMP0053,Tata,Home,Google,SKU00603,371689,15202,1311,66747.06427909165,Low
32f08909-1479-4ecd-b6fb-04cb13413e5c,2025-07-06,CAMP0053,Tata,Home,Google,SKU02577,460842,10376,1256,66747.06427909165,Low
a6e2a556-a0c4-4ea7-975e-f50deba9c3a1,2025-07-07,CAMP0053,Tata,Home,Google,SKU00664,432808,13450,1329,66747.06427909165,Low
30dc40cc-e5f5-4693-8434-69c9ccb28425,2025-07-08,CAMP0053,Tata,Home,Google,SKU01609,44680,1918,137,66747.06427909165,Low
95b97c4f-a865-4ba1-af7f-c78671b5ef03,2025-07-09,CAMP0053,Tata,Home,Google,SKU01690,476179,18386,1633,66747.06427909165,Low
fc47b9f7-3e0c-4bc5-8ae9-a90ea8859816,2025-07-10,CAMP0053,Tata,Home,Google,SKU02830,218075,3251,302,66747.06427909165,Low
4eda3c34-58e8-4155-bf77-0d7f8e950b71,2025-07-11,CAMP0053,Tata,Home,Google,SKU01606,251669,3528,483,66747.06427909165,Low
980f07e9-7bcc-4554-b442-7101df06c0a6,2025-07-12,CAMP0053,Tata,Home,Google,SKU00343,38284,486,46,66747.06427909165,Low
fc4ca285-0bd3-4a1a-b21e-eea9b66f4c61,2025-07-13,CAMP0053,Tata,Home,Google,SKU00146,131222,5252,653,66747.06427909165,Low
8e3aff55-3642-4979-9f1b-947df0748161,2025-07-14,CAMP0053,Tata,Home,Google,SKU01448,273581,13312,1090,66747.06427909165,Low
6ad3773b-6476-4576-a3b6-9278cdde899b,2025-07-15,CAMP0053,Tata,Home,Google,SKU01728,289583,11265,1358,66747.06427909165,Low
4ce6efa4-1c0c-43c0-aa03-5fd2effd7920,2025-07-16,CAMP0053,Tata,Home,Google,SKU02854,387231,12317,1408,66747.06427909165,Low
7148aaef-a39a-4c08-be27-bfd98f0367cc,2025-07-17,CAMP0053,Tata,Home,Google,SKU01204,240559,9084,792,66747.06427909165,Low
890a178d-0280-4862-985e-24711ed54aae,2025-07-18,CAMP0053,Tata,Home,Google,SKU02808,293934,8285,1204,66747.06427909165,Low
835da6cd-a7f2-4668-99ce-d31e6a542c1e,2025-07-19,CAMP0053,Tata,Home,Google,SKU02437,369455,7114,866,66747.06427909165,Low
2f0adc17-38a5-4224-947f-bcd9751a44d1,2025-07-20,CAMP0053,Tata,Home,Google,SKU02767,237703,8819,1297,66747.06427909165,Low
9c53c841-bc16-4eb4-a51d-dd93d6909479,2025-07-21,CAMP0053,Tata,Home,Google,SKU01131,45315,2111,229,66747.06427909165,Low
e475efb5-90ff-4798-994c-f52359e227fa,2025-07-22,CAMP0053,Tata,Home,Google,SKU01984,316310,4465,336,66747.06427909165,Low
d9daf213-dbde-4759-975f-f262189fdcdd,2025-07-23,CAMP0053,Tata,Home,Google,SKU00858,242074,6259,746,66747.06427909165,Low
f545cc02-cfe8-41d2-ad53-c9488ab1addc,2025-07-24,CAMP0053,Tata,Home,Google,SKU02174,397153,14601,1397,66747.06427909165,Low
d30cbcf0-f015-49b8-aa53-ed37b637dc23,2025-07-25,CAMP0053,Tata,Home,Google,SKU00596,405444,16744,1694,66747.06427909165,Low
92695181-642c-4629-949c-3caccbfb14b5,2025-07-26,CAMP0053,Tata,Home,Google,SKU00175,310053,14032,1893,66747.06427909165,Low
9cd20bc6-88ca-4c34-9244-39103a449ead,2025-07-27,CAMP0053,Tata,Home,Google,SKU02189,230834,6495,929,66747.06427909165,Low
74d4dcec-1337-48f5-b988-79981547cb97,2025-07-28,CAMP0053,Tata,Home,Google,SKU01418,391273,14028,1586,66747.06427909165,Low
8a9d1e34-ea06-4063-9170-892de099ce49,2025-07-29,CAMP0053,Tata,Home,Google,SKU02782,39637,1625,142,66747.06427909165,Low
db93773f-2ca6-4f02-b559-09d0a5ea90db,2025-07-30,CAMP0053,Tata,Home,Google,SKU01697,337131,10821,1196,66747.06427909165,Low
ece4c0f6-3963-469c-b909-49f8351c5bd6,2025-07-31,CAMP0053,Tata,Home,Google,SKU01783,216532,7522,727,66747.06427909165,Low
1609701f-40cd-4cc7-a7e1-0c72ecd69336,2025-07-25,CAMP0054,Dettol,Pet,OTT,SKU02351,416762,6777,906,10159.923954213058,High
e7c11cf8-cf63-4aaf-8230-81fa9d0931b2,2025-07-26,CAMP0054,Dettol,Pet,OTT,SKU02723,351597,5137,541,10159.923954213058,High
bbeca2e9-af2b-425c-8f69-aa3d5a7f5ea3,2025-07-27,CAMP0054,Dettol,Pet,OTT,SKU00868,98806,4476,544,10159.923954213058,High
5afa0c7f-41de-4a8b-bc94-b7cd7c99067a,2025-07-28,CAMP0054,Dettol,Pet,OTT,SKU01819,367968,9733,1403,10159.923954213058,High
25389375-8a43-453b-b896-31a28722c482,2025-07-29,CAMP0054,Dettol,Pet,OTT,SKU01838,89792,3313,397,10159.923954213058,High
6e18de5d-186f-4ff2-8610-fb24f44d9291,2025-07-30,CAMP0054,Dettol,Pet,OTT,SKU00118,470605,6016,354,10159.923954213058,High
c4dc8ef2-86c3-452b-90a3-6a5fcdbc5ba9,2025-07-31,CAMP0054,Dettol,Pet,OTT,SKU02123,337646,11616,1065,10159.923954213058,High
65a739d5-c179-4538-a17e-ad7690e416de,2025-08-01,CAMP0054,Dettol,Pet,OTT,SKU00629,34364,1263,189,10159.923954213058,High
148aebd0-92f5-49a5-8a4b-f76f02f01d40,2025-08-02,CAMP0054,Dettol,Pet,OTT,SKU03005,467259,8225,1125,10159.923954213058,High
d036999f-44f3-4960-90bd-ca7e0234ff06,2025-08-03,CAMP0054,Dettol,Pet,OTT,SKU02039,426824,8085,584,10159.923954213058,High
963d01f0-e44d-4fa7-8696-130da5c51e84,2025-08-04,CAMP0054,Dettol,Pet,OTT,SKU00397,217077,9687,1241,10159.923954213058,High
